dlga_abbess_treatment_heal:abbess_treatment_heal_p|Very well. Treating the wounded will cost you {reg2} piastres.{***}
dlga_abbess_treatment_heal_p:close_window|Deal.{***}
dlga_abbess_treatment_heal_p:close_window.1|Some other time.{***}
dlga_abbess_treatment_p:close_window|No need.{***}
dlga_abbess_talk_p:close_window|Nevermind me.{***}
dlga_abbess_talk_p:close_window.1|I want to buy some of the goods you produce.{***}
dlga_abbess_talk_p:abbess_talk_relation|I wish to make a donation to the Church.{***}
dlga_abbess_talk_relation:abbess_talk_relation_p|I know you have sinned against other missions, but the Lord forgives. I am sure a donation of {reg1} piastres will go a long way to repair the damage you did to your soul...{***}
dlga_abbess_talk_relation_p:start|Lord be praised!{***}
dlga_abbess_talk_relation_p:start.1|Some other time maybe.{***}
dlga_start:quest_boatswain_talk_p|Hark! Who'd ye be? This cove's off limits!{***}
dlga_quest_boatswain_talk_p:quest_boatswain_talk_1|Relax, my good man. {s1} sent me.{***}
dlga_quest_boatswain_talk_1:quest_boatswain_talk_1_p|Why, that's a relief. We be stranded here for days tryin' to patch this bloody ship, and them woods were watchin' us all along! Now as they saw ye, 'tis their last chance at nailin' us, so 'ware! ...Oh, Christ, 'ere they come!{***}
dlga_quest_boatswain_talk_1_p:close_window|Pull yourself, man, we'll handle it!{***}
dlga_start:quest_boatswain_p2_talk_p|Phew. {Man/Woman}, if not for ye, we'd sure be deadmen now. Now we can fix this washtub and continue our journey. I'll put in a word for ye to {s1}, fer sure.{***}
dlga_quest_boatswain_p2_talk_p:quest_boatswain_p2_talk_1|Why was your ship that important, anyway?{***}
dlga_quest_boatswain_p2_talk_p:close_window|Safe journeys.{***}
dlga_quest_boatswain_p2_talk_1:quest_boatswain_p2_talk_1_p|Hm... I shoulda keep me trap shut, but ye've saved our arses, so I think ye a {fellow/lass} worth trustin'... We're transfering a whole lotta gold, that's why! {s1} needs it for sum secret operations or sumthin'. Couldn't affort to lose it.{***}
dlga_quest_boatswain_p2_talk_1_p:quest_boatswain_p2_talk_2|Gold, you say? I am taking it, mate. Price of my help, see?{***}
dlga_quest_boatswain_p2_talk_1_p:close_window|Thanks for sharing. Glad I could help.{***}
dlga_quest_boatswain_p2_talk_2:quest_boatswain_p2_talk_2_p|Wha? Over me dead body, {rascal/bitch}!{***}
dlga_quest_boatswain_p2_talk_2_p:close_window|That can be arranged, mister...{***}
dlga_start:camp_troops_talk|Yes, cap?{***}
dlga_camp_troops_talk:close_window|Nevermind.{***}
dlga_start:close_window.45|Mind your own business.{***}
dlga_start:prostitute_talk|prostitute talk{***}
dlga_prostitute_talk:prostitute_talk_p|Hi sweety. If you wanna spend some fun time with me, talk to my procurer.{***}
dlga_prostitute_talk_p:close_window|I will.{***}
dlga_prostitute_talk_p:prostitute_talk_2|I received a message that {s10} is waiting here for me...{***}
dlga_prostitute_talk_2:close_window|Shh. Follow me!{***}
dlga_prostitute_talk:prostitute_talk_a1|Uh, hi, {big man/pretty}. How do you want to do this?{***}
dlga_prostitute_talk_a1:close_window|Let's not waste time, dear...{***}
dlga_prostitute_talk_a1:prostitute_talk_q2|How about we just have a talk?{***}
dlga_prostitute_talk_q2:prostitute_talk_a2|A talk? Aw. Fine, whatever floats your brig, {big man/pretty}. But that will cost you extra...{***}
dlga_prostitute_talk_a2:prostitute_talk_q3|Fair enough. Here's 50 piastres for your trouble.{***}
dlga_prostitute_talk_q3:prostitute_talk_a3|All right, what do you want to know?{***}
dlga_prostitute_talk_a3:prostitute_talk_q4|You must know a lot of people, right? I am sure your clientele includes many nobles and captains...{***}
dlga_prostitute_talk_q4:prostitute_talk_a4|Sure I do! I slept my way from Roche Braziliano all the way to viceroy Sotomayor and back, several times over. Somehow I knew you weren't going to discuss weather... So what do you need?{***}
dlga_prostitute_talk_a4:prostitute_talk_q5|I have a quarrel with a certain influential person. Maybe you could talk to him the next time you two meet...{***}
dlga_prostitute_talk_q5:prostitute_talk_a5|Hm, maybe I could. Who is that mysterious person you speak of?{***}
dlga_prostitute_talk_a5:prostitute_talk_q7|{s1}{***}
dlga_prostitute_talk_q7:prostitute_talk_a7|Hmmmm... Well, he might pass this tavern in a few days, I've heard. I could try to put in a good word for you. But that would cost you, honey. A girl's gotta eat, you know... How about, 500 piastres?{***}
dlga_prostitute_talk_a7:close_window|We have a deal, pretty thing. But I expect results in a few days.{***}
dlga_prostitute_talk_a7:close_window.1|Forget I asked.{***}
dlga_prostitute_talk_a5:close_window|None really. Forget I asked.{***}
dlga_prostitute_talk_a4:prostitute_talk_q6|I wonder if you've heard of any governors who feel slighted by their superiors and think about turning coat...{***}
dlga_prostitute_talk_q6:prostitute_talk_a6|{s10}{***}
dlga_prostitute_talk_a6:prostitute_talk_q8|Could you arrange him to meet me?{***}
dlga_prostitute_talk_q8:prostitute_talk_a8|It would be hard for a common girl to order a mighty captain around like a stableboy. But if you throw in, say, 2000 piastres, I think I could arrange something...{***}
dlga_prostitute_talk_a8:close_window|We have a deal, pretty thing. But I expect results in a few days.{***}
dlga_prostitute_talk_a8:close_window.1|Forget I asked.{***}
dlga_prostitute_talk_a6:close_window|That's all I wanted to know, thank you.{***}
dlga_prostitute_talk_a4:close_window|Come to think of it, nothing at the moment. See you.{***}
dlga_prostitute_talk_a2:close_window|Then I'd rather have the basic service. Come here...{***}
dlga_prostitute_talk_a2:close_window.1|No way. I am leaving, then.{***}
dlga_prostitute_talk_a1:close_window.1|On second thought, I'd rather not do it.{***}
dlga_prostitute_talk:prostitute_talk_a9|{s10}{***}
dlga_prostitute_talk_a9:prostitute_talk_q4|You must know a lot of people, right? I am sure your clientele includes many nobles and captains...{***}
dlga_prostitute_talk_a9:close_window|Thanks, I guess. See you again someday.{***}
dlga_start:procurer_talk|procurer start{***}
dlga_procurer_talk:procurer_talk_p_a1|{s1}{***}
dlga_procurer_talk_p_a1:procurer_talk_q2|Actually, I come as a client. I want one of your girls to service me.{***}
dlga_procurer_talk_q2:procurer_talk_p_a2|Whaaa? Yer crazy strumpet, me girls won't be servicin' nutters like ya here. Now git!{***}
dlga_procurer_talk_p_a2:procurer_talk_q3|Just kidding. Nice girls you have here. Would be a shame were something to happen to them... {***}
dlga_procurer_talk_q3:procurer_talk_p_a3|{s1}{***}
dlga_procurer_talk_p_a3:procurer_talk_q5|Whatever, bring them on. When it's over, I am going to be your new 'friend'.{***}
dlga_procurer_talk_q5:procurer_talk_p_a5|{s1}{***}
dlga_procurer_talk_p_a5:close_window|You asked for this...{***}
dlga_procurer_talk_p_a5:close_window.1|We'll talk about that when I return...{***}
dlga_procurer_talk_p_a5:close_window.2|Heh. Now you talk. I'll check up on you for my piece of action later.{***}
dlga_procurer_talk_p_a3:procurer_talk_q4|Aha, you have outed yourself, sinner! In the name of the Lord, your den of vice is closed!{***}
dlga_procurer_talk_q4:procurer_talk_p_a4|Whoa, girls, jes look at this dumb {moron/bitch} here. {He/She}'s gonna drag ya kickin an' screamin to a church an' make ya pray yer sins away. Show {him/her} what we do to the preacher types in this here parts!{***}
dlga_procurer_talk_p_a4:close_window|You asked for this...{***}
dlga_procurer_talk_p_a3:close_window|All right, all right, I am leaving...{***}
dlga_procurer_talk_p_a2:procurer_talk_q4|Aha, you have outed yourself, sinner! In the name of the Lord, your den of vice is closed!{***}
dlga_procurer_talk_p_a2:procurer_talk_q7|Here's 10 piastres if you tip me where I may find someone more open-minded.{***}
dlga_procurer_talk_q7:procurer_talk_p_a7|{s2}{***}
dlga_procurer_talk_p_a7:close_window|Thanks, I guess.{***}
dlga_procurer_talk_p_a2:close_window|Too bad, you just lost a customer.{***}
dlga_procurer_talk_p_a1:procurer_talk_q8|Yeah. What have you got?{***}
dlga_procurer_talk_q8:procurer_talk_p_a8|Why, all me goods are standin right beside. Take whichever ya like most, them all be 200 piastres a session.{***}
dlga_procurer_talk_p_a8:close_window|Swell. Take my coins. Ladies, lead on.{***}
dlga_procurer_talk_p_a8:procurer_talk_q3|Just kidding. Nice girls you have here. Would be a shame were something to happen to them... {***}
dlga_procurer_talk_p_a8:procurer_talk_q4|Aha, you have outed yourself, sinner! In the name of the Lord, your den of vice is closed!{***}
dlga_procurer_talk_p_a8:close_window.1|200? Uh, some other time maybe.{***}
dlga_procurer_talk_p_a1:procurer_talk_q3|Nice girls you have here. Would be a shame were something to happen to them...{***}
dlga_procurer_talk_p_a1:procurer_talk_q4|Repent, you sin enabler! In the name of the Lord, your den of vice is closed!{***}
dlga_procurer_talk_p_a1:close_window|Nevermind me.{***}
dlga_procurer_talk:procurer_talk_p_a5|{s1}{***}
dlga_procurer_talk:procurer_talk_3_p|I said, git!{***}
dlga_procurer_talk_3_p:close_window|All right, all right, I am leaving...{***}
dlga_procurer_talk:procurer_talk_4_p|Uh, hallo, boss. Whadda ya want?{***}
dlga_procurer_talk_4_p:close_window|I'll have one of the girls.{***}
dlga_procurer_talk_4_p:procurer_money|I came for my money.{***}
dlga_procurer_money:procurer_money_p|{s1}{***}
dlga_procurer_money_p:close_window|{s1}{***}
dlga_procurer_talk_4_p:close_window.1|Nevermind me.{***}
dlga_start:battle_reason_stated|Surrender or die. Make your choice.{***}
dlga_battle_reason_stated:close_window|I have no fear of you. Have at thee!{***}
dlga_start:free|Hello. What can I do for you?{***}
dlga_free:view_char_requested|Tell me about yourself{***}
dlga_view_char_requested:view_char|Very well, listen to this...{***}
dlga_view_char:free|Anything else?{***}
dlga_free:close_window|Good bye.{***}
dlga_free:close_window.1|[Leave]{***}
dlga_start:threaten_1|Drop your weapons and surrender if you want to live.{***}
dlga_threaten_1:end|We will fight you first.{***}
dlga_end:close_window|[Done]{***}
dlga_event_triggered:camp08jorge14_|First time at the helm, senor? Cheer up, I am absolutely positive you'll get a hang of it someday.{***}
dlga_event_triggered:camp14francois00_|Sa va, {monsieur/madame}. I see you keep making useful connections?{***}
dlga_event_triggered:camp16graaf00_|Well, associate, let me be the first to congratulate you on your newly started business. Francois asked me to assist with opening a chapter near the portuguese colonies in Brazil, so we won't meet for a while. A few more advices before our parting, if I may.{***}
dlga_event_triggered:camp17francois00_|So how is your business, {monsieur/madame}? To your neck in peddling irongoods and spoiled grain? Drop it and let's head to Panama. I know the location of captain Flint's cache! He buried it near Portobelo.{***}
dlga_event_triggered:camp18francois00_|So, {monsieur/madame}, what's in there? Some small change and a tattered hat? Lo, there it is! Some doggerel about twelve disciples. Probably not the most obvious ones, those have died far too many years ago, holy or not. Hm, what if we take the square root of 12, make it cubed, apply the logarithm...{***}
dlga_event_triggered:camp19francois00_|I come with crushing news from Brazil, my friend. It appears the young Van der Graaf ended up being eaten by the cannibal natives. Terrible loss for your trading house.{***}
dlga_event_triggered:camp20strangeman00_|Hallo there. Lookin' for natives?{***}
dlga_event_triggered:camp21jorge00_|Good day, senor. I am pleasant to see you are alive still.{***}
dlga_event_triggered:camp22francois00_|Have you found it? Finally! Now we can set this straight, now we can finally set everything straight, my friend!{***}
dlga_event_triggered:camp23francois00_|Let's start it simple, mon ami. The night of November the 4th, Year of Our Lord 1605, London. There is a little cellar with a wick to set light to. All we need is a capable fellow. A fellow we did have, but one not capable enough. Totally unlike you.{***}
dlga_event_triggered:camp24englishman00_|Stay for a moment! No need to go any further, let's have a little chat. Would you like a jelly baby? I suppose that Francois fellow has caused you much ado.{***}
